,task_id,pipeline_id,y
1063,118,2,0.995698036165662
1064,14,163,0.995683611111111
1065,12,87,0.995651
1066,78,46,0.99562
1067,1,64,0.995610859923808
1068,1,48,0.995610859923808
1069,1,164,0.995610859923808
1070,461,5,0.995586
1071,599,55,0.9955597684728836
1072,1,165,0.9955571041406472
1073,260,11,0.995555994469682
1074,31,51,0.9955110292947544
1075,1,102,0.995505702625362
1076,139,5,0.9954879531231032
1077,37,11,0.995472304553678
1078,609,3,0.9954683634498488
1079,118,3,0.9954468857346556
1080,485,5,0.995429
1081,187,5,0.995409
1082,34,9,0.995370410056846
1083,574,74,0.9953698062629464
1084,14,56,0.9953522222222222
1085,609,5,0.995347
1086,34,79,0.995345204392756
1087,34,73,0.995345204392756
1088,1,166,0.995328740156708
1089,52,5,0.995326042439039
1090,11,3,0.9953251553751652
1091,34,77,0.9953215139893442
1092,87,36,0.9953138053467
1093,548,76,0.99530944453253
1094,609,9,0.995294838151266
1095,574,93,0.9952748268215356
1096,548,74,0.9952698060356218
1097,31,80,0.9952410091784314
1098,9,14,0.9952183333333332
1099,11,9,0.9952164380583088
1100,552,2,0.995199916858184
1101,485,147,0.9951765447667088
1102,574,73,0.9951640056509106
1103,604,57,0.9951572335030504
1104,14,89,0.9951541666666668
1105,1,167,0.9951515814990644
1106,604,168,0.99514636238728
1107,548,19,0.9951376777125944
1108,11,8,0.9951258402942617
1109,574,25,0.995116244674796
1110,31,15,0.9950940039561312
1111,377,5,0.99509
1112,588,87,0.9950776644722688
1113,118,9,0.9950742109015488
1114,567,14,0.9950679032905022
1115,9,68,0.9950608333333332
1116,1,169,0.99504
1117,472,11,0.9950390189520624
1118,463,15,0.9950339515556906
1119,574,20,0.9950331285207225
1120,34,170,0.995029
1121,485,11,0.9950189155107186
1122,77,69,0.9950101010101012
1123,508,5,0.994992
1124,11,171,0.99499
1125,298,1,0.99498
1126,34,172,0.994956
1127,477,15,0.994949494949495
1128,552,51,0.9949349974250282
1129,548,15,0.9949262723957508
1130,558,25,0.9949261660507674
1131,34,20,0.994899071165593
1132,31,38,0.994894
1133,34,12,0.994866331430476
1134,34,55,0.9948638803709614
1135,12,38,0.994856
1136,9,56,0.9948466666666664
1137,578,173,0.9948418209876542
1138,582,1,0.9948253798757698
1139,34,3,0.9948208285241122
1140,158,1,0.994805
1141,11,101,0.9948
1142,11,76,0.9947725090144776
1143,601,20,0.9947666623317408
1144,20,62,0.9947592613117636
1145,566,11,0.99475867182165
1146,34,2,0.9947583438114436
1147,548,88,0.9947545055758152
1148,12,36,0.9947451388888888
1149,11,174,0.994736
1150,450,14,0.9947337377822716
1151,31,52,0.9947104682755978
1152,558,20,0.994684390607922
1153,579,147,0.9946795106360338
1154,20,60,0.9946589413416912
1155,20,48,0.9946584917870744
1156,548,51,0.9946488029173932
1157,34,23,0.9946467855659172
1158,34,14,0.9946145542711148
1159,601,25,0.994610862860576
1160,47,1,0.994606
1161,9,109,0.9946008333333334
1162,87,25,0.9945893379281536
1163,93,87,0.994584
1164,34,42,0.99458297649841
1165,17,87,0.994507
1166,578,20,0.994501350308642
1167,548,17,0.994477036097458
1168,1,14,0.9944749256738012
1169,558,9,0.9944584218308083
1170,77,41,0.9944466891133558
1171,11,88,0.9944463570639076
1172,11,54,0.994446
1173,461,15,0.9944399862432648
1174,11,73,0.9944191777346936
1175,11,138,0.9944101179582888
1176,558,15,0.9944082503324756
1177,34,52,0.9944061047359036
1178,34,114,0.9944049543598212
1179,574,82,0.994403
1180,46,175,0.9944
1181,14,52,0.9943841666666666
1182,118,36,0.994377470996176
1183,335,11,0.9943629343629342
1184,564,11,0.9943537414965986
1185,565,11,0.9943537414965986
1186,11,176,0.994347
1187,1,61,0.9943289610655104
1188,8,38,0.994328
1189,578,74,0.9943248456790124
1190,1,38,0.994306
1191,558,47,0.9943031430886382
1192,11,51,0.9942832810886229
1193,11,177,0.994283
1194,11,178,0.994274221312218
1195,596,1,0.994263
1196,118,25,0.994255946594076
1197,87,23,0.994249947786132
1198,11,13,0.9942470419830036
1199,11,179,0.9942379822065992
1200,596,180,0.9942379534622602
1201,582,0,0.994204774987519
1202,76,69,0.9941984495782856
1203,574,17,0.9941965854528566
1204,34,25,0.994189336371822
1205,574,170,0.994185
1206,574,51,0.9941830791945264
1207,607,10,0.9941756795331224
1208,599,181,0.9941621451280442
1209,77,56,0.9941503928170594
1210,578,182,0.994140625
1211,9,83,0.9941323611111113
1212,598,1,0.994116
1213,578,183,0.9940972222222222
1214,34,69,0.994096515737342
1215,9,108,0.9940833333333332
1216,69,168,0.9940829428117888
1217,4,184,0.994082817671732
1218,63,185,0.994077242955495
1219,599,156,0.994055114280524
1220,607,64,0.9940464842519828
1221,548,39,0.994041
1222,475,15,0.994005994005994
1223,11,72,0.993997898131874
1224,548,20,0.993974948469954
1225,491,5,0.993941
1226,11,80,0.9939390095852434
1227,1,89,0.9939257926918031
1228,578,41,0.993924575617284
1229,77,16,0.993924
1230,34,17,0.9939224056462246
1231,552,36,0.9938691378789916
1232,11,77,0.993842475658688
1233,599,56,0.9938273821295988
1234,558,19,0.993824
1235,11,25,0.993821232491982
1236,87,20,0.9938191833751044
1237,548,3,0.9938163944823212
1238,457,5,0.993812
1239,375,5,0.993797
1240,578,46,0.993786
1241,86,6,0.993775
1242,566,71,0.9937293026034504
1243,1,13,0.9937105733701698
1244,451,15,0.9937094929470072
1245,47,5,0.993698
1246,34,135,0.9936969685518586
1247,548,81,0.9936742926769142
1248,578,36,0.9936665702160494
1249,11,20,0.9936581565166972
1250,560,14,0.993627867459643
1251,609,16,0.993623
1252,1,186,0.9936117878554956
1253,11,45,0.9935947380818642
1254,34,15,0.9935758577362858
1255,1,184,0.9935737271915056
1256,307,15,0.9935720844811754
1257,121,90,0.99356
1258,491,15,0.9935592185592184
1259,552,17,0.9935208401615953
1260,121,160,0.9935171065641902
1261,12,108,0.993508472222222
1262,121,159,0.9935072968972912
1263,395,5,0.9935
1264,34,71,0.9934995703435028
1265,601,16,0.993497
1266,1,187,0.9934906280792204
1267,87,2,0.9934667397660816
1268,11,17,0.9934588414357932
1269,477,5,0.993454
1270,59,42,0.9934507747696046
1271,15,3,0.9934425
1272,11,2,0.993440721882984
1273,335,15,0.9934362934362936
1274,1,96,0.9934351240287173
1275,1,88,0.9934351240287173
1276,548,45,0.9934200095132392
1277,4,188,0.9934040375989532
1278,34,26,0.9933403222555756
1279,34,40,0.9932812577629766
1280,12,80,0.993267777777778
1281,12,13,0.9932672222222224
1282,609,46,0.993266
1283,548,72,0.9932614555256064
1284,607,46,0.993247
1285,11,36,0.9932414068020804
1286,59,72,0.9932399886922167
1287,578,17,0.9932388117283952
1288,222,5,0.993227
1289,31,47,0.993226969959169
1290,59,77,0.9932197842816488
1291,186,5,0.993197
1292,4,87,0.993182
1293,118,11,0.9931622269751768
1294,34,41,0.9931603666219104
1295,566,96,0.9931471035832355
1296,566,88,0.9931471035832355
1297,93,80,0.993122320475864
1298,72,14,0.9931147405448014
1299,31,16,0.993114
1300,574,36,0.9931119464705414
1301,59,9,0.9931059772609798
1302,552,41,0.9931015678615968
1303,26,57,0.993100813328086
1304,462,15,0.993097874887758
1305,59,73,0.9930975310986442
1306,24,13,0.993095118243626
1307,59,8,0.9930939369443104
1308,24,80,0.9930885513657616
1309,548,25,0.993076475873368
1310,382,5,0.993072
1311,578,11,0.9930719521604938
1312,197,5,0.993052
1313,59,2,0.9930289476999644
1314,26,0,0.993007783462329
1315,59,74,0.992986172772077
1316,222,11,0.9929850024189648
1317,271,14,0.9929824561403509
1318,11,71,0.9929786732863434
1319,493,5,0.99296
1320,588,57,0.9929531861795964
1321,14,14,0.9929494444444444
1322,556,17,0.9929450757575764
1323,59,3,0.9929446030036798
1324,59,63,0.9929341874844764
1325,12,88,0.9929302777777778
1326,81,2,0.9929267215871196
1327,11,15,0.9928790157458912
1328,599,68,0.9928702549467356
1329,1,80,0.9928426332800092
1330,46,25,0.9928
1331,588,189,0.992786454971817
1332,20,61,0.9927820750309686
1333,59,19,0.99278
1334,59,25,0.9927754050881888
1335,59,20,0.9927597800570171
1336,93,14,0.9927579129081032
1337,469,6,0.992754
1338,11,99,0.992752
1339,11,42,0.9927431190998208
1340,261,5,0.992741
1341,59,71,0.9926922155767908
1342,601,36,0.9926907120458692
1343,574,16,0.992689
1344,564,15,0.992687074829932
1345,76,17,0.9926855597570085
1346,556,41,0.9926637468434344
1347,465,11,0.9926573426573426
1348,34,63,0.992644311923658
1349,582,57,0.9926245507783932
1350,59,15,0.9926032171527324
1351,578,25,0.9925983796296296
1352,574,3,0.9925840801405053
1353,574,9,0.9925802279880684
1354,9,159,0.9925530555555556
1355,574,46,0.992522
1356,493,15,0.9925123326286116
1357,9,160,0.9925075
1358,601,3,0.9924949639389604
1359,87,12,0.9924877297410192
1360,1,62,0.9924757598693852
1361,9,90,0.992468
1362,578,40,0.992458526234568
1363,87,46,0.992455
1364,31,56,0.9924355121899394
1365,15,8,0.9924333333333334
1366,86,51,0.9924296423743394
1367,574,75,0.9924089010611764
1368,556,14,0.9923865609217176
1369,599,9,0.9923816988872828
1370,565,15,0.9923809523809524
1371,548,36,0.9923761957613234
1372,50,163,0.9923669776771492
1373,609,51,0.9923433164043648
1374,604,52,0.99234215342848
1375,46,190,0.992333
1376,365,5,0.992332
1377,402,2,0.9923114925072732
1378,118,14,0.992287251280057
1379,459,15,0.9922861150070126
1380,558,3,0.9922741332219704
1381,14,87,0.992271
1382,15,9,0.9922544444444444
1383,87,40,0.9922367450289384
1384,548,77,0.9922110353575392
1385,574,15,0.9922062143526168
1386,307,5,0.992195
1387,118,30,0.992174
1388,556,51,0.9921448863636368
1389,34,89,0.9921430544442064
1390,34,22,0.9921245755720536
1391,461,147,0.9921185372005044
1392,566,46,0.992073
1393,548,43,0.9920723006183604
1394,46,65,0.992067
1395,548,107,0.9920458749537552
1396,14,80,0.9920363888888888
1397,31,87,0.992027
1398,158,6,0.992026
1399,558,46,0.992024
1400,87,51,0.9919982247284878
1401,9,38,0.991986
1402,37,68,0.991981504291928
1403,47,163,0.9919596985471744
1404,402,47,0.9919305768792532
1405,472,14,0.991917502787068
1406,453,15,0.9919066440805572
1407,59,51,0.991906349336534
1408,34,36,0.9919016526174416
1409,578,96,0.99188175154321
1410,578,88,0.99188175154321
1411,566,13,0.9918751149837004
1412,97,5,0.991823
1413,548,13,0.991808043972306
1414,558,41,0.9917992191866282
1415,31,14,0.9917943907653471
1416,0,49,0.9917864416770495
1417,87,57,0.991750208855472
1418,22,65,0.991679
1419,87,0,0.9916784147869674
1420,46,191,0.991667
1421,261,1,0.991661
1422,34,47,0.9916574554606596
1423,78,5,0.991657
1424,566,36,0.991645128348419
1425,31,89,0.9915791914219404
1426,556,36,0.9915780855429294
1427,578,192,0.991561535493827
1428,11,46,0.991538
1429,14,138,0.991525
1430,440,147,0.9914893617021276
1431,73,168,0.9914832793172672
1432,34,45,0.9914651134915458
1433,451,11,0.991422035836828
1434,260,15,0.9914082559747184
1435,76,47,0.9913884477567052
1436,579,153,0.9913875895708032
1437,37,13,0.9913680280226338
1438,453,147,0.9913419913419912
1439,474,5,0.991335
1440,76,57,0.9913315997755422
1441,446,32,0.9913274195335804
1442,548,183,0.9913125627609534
1443,87,9,0.9912998642439432
1444,78,56,0.9912887807058708
1445,599,108,0.9912808760132727
1446,37,193,0.991277
1447,11,74,0.9912573157694468
1448,558,17,0.9912425709519064
1449,87,3,0.9912345969089388
1450,548,137,0.99120025368638
1451,9,114,0.9911891666666666
1452,472,5,0.991165
1453,9,48,0.991111111111111
1454,34,11,0.9911056146556532
1455,578,194,0.9910532407407406
1456,121,65,0.9910413336789908
1457,24,0,0.9910298606774024
1458,46,195,0.991
1459,46,196,0.991
1460,59,17,0.990999025986934
1461,607,27,0.9909090667532826
1462,381,6,0.990903
1463,557,46,0.990888
1464,87,22,0.9908821532999166
1465,9,64,0.9908333333333332
1466,46,197,0.9908333333333332
1467,9,10,0.9908333333333332
1468,9,61,0.9908333333333332
1469,472,27,0.9908305462653288
1470,1,163,0.9908301266242976
1471,118,99,0.990829
1472,1,108,0.9908226714426914
1473,59,45,0.9908104338719148
1474,574,45,0.9907888968563504
1475,11,30,0.990777
1476,11,56,0.9907590280671872
1477,558,51,0.9907558687593896
1478,374,1,0.990741
1479,11,57,0.9907137291851638
1480,599,69,0.9906874148497464
1481,34,13,0.990679392384318
1482,607,62,0.9906585252020734
1483,24,57,0.9906464814830258
1484,31,84,0.9906336561794562
1485,11,198,0.9906231314211166
1486,20,114,0.9905113742136702
1487,578,184,0.9904967206790124
1488,546,15,0.9904944317496795
1489,14,38,0.990453
1490,599,39,0.9903610228157416
1491,37,87,0.99035
1492,578,2,0.9903105709876544
1493,14,10,0.9902777777777778
1494,87,170,0.990269
1495,139,10,0.9902594939187032
1496,46,36,0.9902333333333332
1497,11,38,0.990211
1498,59,11,0.9901633783082916
1499,59,46,0.990153
1500,397,5,0.990144
1501,185,15,0.9901234567901236
1502,87,1,0.990112
1503,24,14,0.9900759814133994
1504,546,11,0.9900460261655584
1505,454,15,0.99003774003774
1506,12,14,0.9899397222222222
1507,11,108,0.9899391183025604
1508,383,5,0.989921
1509,461,14,0.9899117276166456
1510,564,1,0.989898
1511,578,199,0.989891975308642
1512,112,1,0.989881
1513,11,0,0.9898666400913224
1514,59,36,0.9898145138721508
1515,578,47,0.9898099922839504
1516,115,1,0.9898
1517,402,82,0.989799
1518,565,1,0.989796
1519,118,47,0.989783848596798
1520,335,14,0.9897683397683398
1521,12,62,0.9897222222222222
1522,579,65,0.989718
1523,0,25,0.9896905235617134
1524,76,45,0.9896842308590402
1525,33,77,0.9896049298117324
1526,451,5,0.989587
1527,298,4,0.9895833333333336
1528,298,6,0.9895833333333336
1529,578,51,0.9895775462962964
1530,46,200,0.9895333333333334
1531,4,1,0.989522796995687
1532,235,15,0.9894915871955292
1533,548,71,0.9894891919031764
1534,12,10,0.9894444444444443
1535,12,61,0.9894444444444443
1536,77,62,0.9894444444444443
1537,365,6,0.989444
1538,295,27,0.98943661971831
1539,139,1,0.9894161774770298
1540,81,17,0.9894135660407488
1541,33,42,0.9894107280354462
1542,33,73,0.9894103952455764
1543,546,1,0.989409
1544,33,72,0.9893929435891484
1545,548,16,0.98939
1546,4,88,0.989347847362742
1547,4,96,0.989347847362742
1548,10,3,0.9892877777777778
1549,33,25,0.9892840128800366
1550,486,15,0.989272137745975
1551,15,19,0.989264
1552,31,57,0.9892616765443194
1553,97,1,0.989259
1554,574,68,0.9892129654280586
1555,118,27,0.9892086330935252
1556,59,41,0.989197812855014
1557,601,51,0.989190711247964
1558,2,201,0.9891891891891892
1559,548,108,0.989178690344062
1560,76,202,0.989163429999352
1561,137,11,0.9891609709303324
1562,557,9,0.9891402304292934
1563,0,2,0.9891253014297278
1564,548,46,0.989106
1565,81,22,0.9890953624468096
1566,557,19,0.989067
1567,81,40,0.9890613111397092
1568,11,114,0.9890286107738862
1569,461,11,0.9889946119454316
1570,578,16,0.98899
1571,562,11,0.988949239643064
1572,46,91,0.988933
1573,597,91,0.988933
1574,76,56,0.9889274803140944
1575,87,16,0.988924
1576,33,20,0.9889212830371706
1577,11,203,0.988902
1578,9,27,0.9888888888888888
1579,33,2,0.9888734993008408
1580,607,0,0.988868756493846
1581,402,25,0.9888659526300644
1582,87,10,0.9888653926482872
1583,123,5,0.988838
1584,4,60,0.9888209390081348
1585,4,10,0.9887951747287168
1586,31,0,0.9887780915154804
1587,562,3,0.9887768154775892
1588,10,1,0.988764
1589,12,114,0.9887363888888888
1590,46,204,0.988733
1591,402,20,0.9886915478917682
1592,4,48,0.9886907620707428
1593,465,147,0.9886767079074772
1594,139,13,0.9886625452546114
1595,462,11,0.9886141873690512
1596,87,47,0.9885983620679256
1597,548,68,0.9885841128904392
1598,81,80,0.9885834186572984
1599,609,0,0.9885695971076156
1600,81,51,0.9885634575462394
1601,557,15,0.9885483743686868
1602,562,45,0.9885319843088416
1603,59,16,0.988471
1604,33,26,0.9884036343607976
1605,46,205,0.9884
1606,609,15,0.9883864720433267
1607,53,2,0.9883706469899534
1608,579,46,0.988361
1609,11,83,0.9883355378789253
1610,12,60,0.9883333333333334
1611,12,48,0.9883333333333332
1612,11,206,0.9882947688851038
1613,578,56,0.9882706404320988
1614,81,23,0.9882452539523
1615,78,160,0.9882447108662824
1616,81,12,0.9882382088542792
1617,118,4,0.9882364378767255
1618,457,11,0.988213399503722
1619,81,50,0.988212
1620,34,68,0.988208128862786
1621,76,3,0.9882037382743398
1622,46,207,0.9882
1623,462,5,0.988167
1624,552,9,0.988149681000659
1625,78,90,0.988127
1626,26,80,0.9881258472167564
1627,15,15,0.9881230555555556
1628,574,208,0.9881199265299156
1629,8,26,0.9881188757006264
1630,78,159,0.988117596403886
1631,76,46,0.988105
1632,11,68,0.9880954538042002
1633,8,17,0.9880793438839436
1634,548,83,0.9880622060144812
1635,81,3,0.9880327268286726
1636,562,8,0.9880263856336842
1637,562,9,0.9880074016120272
1638,87,4,0.9879908103592312
1639,81,25,0.9879652113059734
1640,298,27,0.9879518072289156
1641,483,11,0.9879227053140096
1642,390,1,0.987898
1643,364,6,0.987879
1644,76,16,0.987871
1645,46,209,0.987867
1646,81,52,0.98783194153508
1647,607,57,0.987828205700519
1648,33,63,0.9878141764286468
1649,609,57,0.98779063995321
1650,12,83,0.987787638888889
1651,43,15,0.9877831282325664
1652,582,4,0.987761295985504
1653,578,21,0.9877324459876544
1654,574,13,0.987729715935269
1655,34,90,0.987719
1656,34,160,0.9877054328464342
1657,34,159,0.9877054328464342
1658,11,160,0.9877013535305948
1659,588,49,0.9877006152919412
1660,588,156,0.9877006152919412
1661,479,15,0.9876516925697252
1662,574,96,0.9876417921946196
1663,574,88,0.9876417921946196
1664,269,15,0.9876385336743392
1665,579,25,0.9876141133280628
1666,579,20,0.9876061510585558
1667,574,184,0.9875971701742008
1668,574,186,0.9875968854844728
1669,34,1,0.987575
1670,78,64,0.9875286826529284
1671,78,10,0.9875286737581108
1672,81,20,0.987446809509943
1673,59,1,0.987437
1674,562,15,0.9874113938538476
1675,46,210,0.9874
1676,574,167,0.987374606758904
1677,457,147,0.9873604218362284
1678,578,5,0.987346
1679,271,11,0.9873015873015872
1680,548,160,0.9872912987856548
1681,46,211,0.9872666666666668
1682,46,147,0.9872666666666668
1683,12,56,0.9872429166666667
1684,9,62,0.9872222222222224
1685,557,11,0.987192234848485
1686,473,5,0.987183
1687,2,148,0.987162162162162
1688,87,212,0.9871292815371764
1689,17,80,0.9871011536952816
1690,118,13,0.9870860068701796
1691,53,42,0.9870818354948871
1692,156,1,0.987048
1693,588,32,0.9870444473129384
1694,588,6,0.9870444473129384
1695,453,11,0.9870129870129868
1696,548,90,0.987012
1697,37,56,0.9870039262481236
1698,4,213,0.9869747740399936
1699,545,5,0.986969
1700,588,27,0.9868809431607934
1701,11,90,0.986853
1702,566,114,0.9868528431086864
1703,12,5,0.986848
1704,33,39,0.986847
1705,588,4,0.986846521234026
1706,578,83,0.9868021797839506
1707,578,14,0.9867819251543212
1708,599,135,0.986762155210073
1709,11,47,0.986754606896302
1710,599,13,0.9867497534402144
1711,548,56,0.986740922784208
1712,548,5,0.9867144971196028
1713,557,73,0.9866755445075762
1714,12,19,0.9866666666666666
1715,26,1,0.9866161616161616
1716,574,14,0.9865323996467472
1717,566,5,0.98652
1718,59,68,0.9864884427926576
1719,609,4,0.9864414832437168
1720,118,15,0.986421673472033
1721,578,71,0.9864125192901234
1722,588,152,0.9863882793339356
1723,588,58,0.9863882793339356
1724,33,17,0.9863658053860964
1725,465,14,0.9863453853838468
1726,59,38,0.98632
1727,454,5,0.986319
1728,174,14,0.98630162057835
1729,11,16,0.986283
1730,552,11,0.9862490503708922
1731,81,9,0.986230355918352
1732,588,214,0.9862290779226368
1733,307,14,0.9862258953168044
1734,12,68,0.98622125
1735,208,5,0.986216
1736,558,36,0.9861970531219254
1737,87,14,0.9861763784461154
1738,609,14,0.9861120902466844
1739,475,11,0.986063936063936
1740,566,108,0.986054489477322
1741,87,5,0.98602
1742,34,56,0.9859335555156656
1743,33,71,0.985902481221432
1744,557,2,0.9858996212121212
1745,405,2,0.9858878069851033
1746,81,1,0.985866
1747,463,14,0.98578445436988
1748,4,61,0.9857538061381788
1749,10,72,0.9856880555555556
1750,10,73,0.9856869444444444
1751,137,15,0.9856803621289206
1752,359,5,0.985662
1753,601,9,0.9856486957362548
1754,85,4,0.9856050411469386
1755,558,14,0.9855630932420528
1756,33,36,0.9855214333591052
1757,459,4,0.9855072463768116
1758,453,4,0.9855072463768116
1759,459,6,0.985507
1760,14,90,0.985467
1761,10,77,0.9854543055555556
1762,566,68,0.9854462117214045
1763,139,147,0.9854137385775228
1764,22,5,0.985398
1765,548,37,0.9853733946408753
1766,33,69,0.985341994411476
1767,33,16,0.98532
1768,482,15,0.9852979443143376
1769,10,42,0.985227777777778
1770,10,71,0.9852165277777776
1771,76,215,0.98521402348005
