task_id,pipeline_id,y
M4_Q2940,61,-364.5602132004829
M4_Q2940,48,-364.56019943178416
M4_Q2940,3323,-360.5091175250331
M4_Q2940,3324,-383.08245291230423
M4_Q2940,3325,-387.9184908244634
M4_Q2940,11,-648.1608560236958
M4_Q2940,14,-611.3249929091693
M4_Q2940,15,-661.3942558455668
M4_Q2940,253,-1033.7279111731502
M4_Q2940,3326,-364.5602360640227
M4_Q2940,3327,-366.7241616273204
M4_Q2940,3328,-347.98693834959704
M4_Q2940,228,-364.5602132004829
M4_Q2940,403,-794.0746836074203
M4_Q2940,17,-364.5602005751104
M4_Q2940,18,-364.559563965938
M4_Q2940,19,-398.31818079011487
M4_Q2940,479,-346.7767518042629
M4_Q2940,22,-398.3182230924902
M4_Q2981,40,-43.3439635234291
M4_Q2981,304,-42.90391425623657
M4_Q2981,31,-38.14879327476361
M4_Q2981,263,-40.26950713106395
M4_Q2981,24,-38.98182228775081
M4_Q2981,4,-39.19808582817037
M4_Q2981,5,-39.29529428090437
M4_Q2981,35,-42.863078710718916
M4_Q2981,8,-38.877363538836725
M4_Q2981,11,-60.844243383166905
M4_Q2981,13,-60.83794350501436
M4_Q2981,14,-29.896269687798878
M4_Q2981,15,-61.53152589341954
M4_Q2981,3329,-59.2202611378731
M4_Q2981,111,-60.19216847603921
M4_Q2981,18,-38.87883857832962
M4_Q2981,22,-49.72760671640526
M4_Q2981,37,-86.89919815060274
M4_Q2998,1049,-290.1551542284694
M4_Q2998,33,-268.91115574062593
M4_Q2998,246,-279.10133734438483
M4_Q2998,247,-281.40758102495545
M4_Q2998,0,-346.61776162535443
M4_Q2998,127,-332.8050690039223
M4_Q2998,98,-332.80538127242295
M4_Q2998,2506,-332.8053640858581
M4_Q2998,66,-345.4334450729316
M4_Q2998,1219,-383.44090326995075
M4_Q2998,47,-264.94131733387144
M4_Q2998,31,-477.12308219906714
M4_Q2998,3,-477.12395388665846
M4_Q2998,24,-477.1233033807163
M4_Q2998,4,-394.1565983572012
M4_Q2998,5,-457.3973262380123
M4_Q2998,52,-254.41949394718029
M4_Q2998,35,-445.02594666610395
M4_Q2998,8,-342.7374958305506
M4_Q2998,25,-344.19614232507706
M4_Q2998,9,-344.19095450679794
M4_Q2998,625,-270.5429286522129
M4_Q2998,3330,-283.58320097174055
M4_Q2998,56,-289.83572584700545
M4_Q2998,11,-884.2211830058869
M4_Q2998,12,-629.0664743047331
M4_Q2998,14,-723.3505719179071
M4_Q2998,27,-1.8660574384460664e+18
M4_Q2998,107,-304.3894387231706
M4_Q2998,17,-342.73821225804926
M4_Q2998,18,-342.74009111379945
M4_Q2998,19,-400.13707916710047
M4_Q2998,21,-428.88270062466626
M4_Q2998,22,-400.1355693367054
M4_Q3223,40,-46.03201236418448
M4_Q3223,304,-45.91661777059618
M4_Q3223,169,-49.95424643735237
M4_Q3223,3331,-46.04517543091081
M4_Q3223,29,-66.02014276103161
M4_Q3223,3,-73.63218237325837
M4_Q3223,4,-61.38853290863998
M4_Q3223,35,-47.198599733852895
M4_Q3223,45,-47.76666691531246
M4_Q3223,8,-45.916580953525255
M4_Q3223,114,-38.647319496024004
M4_Q3223,108,-47.76662866686215
M4_Q3223,53,-53.57838952641195
M4_Q3223,737,-47.10488985526003
M4_Q3223,161,-46.846662682321636
M4_Q3223,738,-47.35177100480674
M4_Q3223,12,-156.54757461310012
M4_Q3223,14,-124.23646579655679
M4_Q3223,111,-124.548099112754
M4_Q3223,3332,-45.92015550982171
M4_Q3223,231,-45.92015475321164
M4_Q3223,17,-45.92017327008775
M4_Q3223,18,-47.19146436954716
M4_Q3223,1294,-41.00634738298766
M4_Q3223,3333,-50.89459892472099
M4_Q3223,19,-50.32011692618976
M4_Q3223,2518,-40.089595477530715
M4_Q3223,71,-50.32007087667382
M4_Q3223,21,-47.676575156056025
M4_Q3223,3199,-46.66498136608019
M4_Q3223,479,-45.25980625167077
M4_Q3223,22,-50.32011981678659
M4_Q3223,177,-40.09080449173759
M4_Q3383,619,-1715.2885991445748
M4_Q3383,0,-979.1721231219753
M4_Q3383,31,-1648.3578823340392
M4_Q3383,3,-1325.6246515103048
M4_Q3383,4,-1325.624460394495
M4_Q3383,86,-1640.3306067378244
M4_Q3383,5,-1640.4208968791197
M4_Q3383,60,-1640.3307132755147
M4_Q3383,52,-1721.3886776017546
M4_Q3383,388,-1648.3578823340392
M4_Q3383,372,-1651.3354918430023
M4_Q3383,8,-1543.0675407987135
M4_Q3383,3148,-1556.9776230171294
M4_Q3383,115,-1539.584334744651
M4_Q3383,48,-2125.019605229109
M4_Q3383,136,-1566.1671290186748
M4_Q3383,3334,-1319.7464210346918
M4_Q3383,3335,-1418.6872480551801
M4_Q3383,11,-1270.557539589271
M4_Q3383,402,-1270.7885693738897
M4_Q3383,240,-1394.718829315957
M4_Q3383,26,-1270.68952844577
M4_Q3383,1638,-1745.3090512443632
M4_Q3383,13,-1270.5177747459925
M4_Q3383,14,-1270.5513248864224
M4_Q3383,2577,-1270.7848286242179
M4_Q3383,3336,-1894.109234503342
M4_Q3383,3337,-1360.7421318766476
M4_Q3383,3338,-1270.5180550360433
M4_Q3383,3339,-1270.518046335679
M4_Q3383,3340,-1270.5181702516102
M4_Q3383,111,-1291.2555165360454
M4_Q3383,357,-1566.1672253117304
M4_Q3383,324,-1648.3577406114325
M4_Q3383,3341,-1349.9647715471388
M4_Q3383,17,-1585.8337435699934
M4_Q3383,18,-1543.0671229622574
M4_Q3383,244,-1585.8337936919
M4_Q3383,1443,-1349.964780894143
M4_Q3383,166,-1320.9169400639391
M4_Q3383,97,-1640.3307132755147
M4_Q3383,22,-2052.2313455040726
M4_Q3446,649,-1992.6318038685542
M4_Q3446,133,-1999.426352927341
M4_Q3446,3342,-3050.6514444425266
M4_Q3446,3343,-3050.6514444425266
M4_Q3446,3344,-3050.6514444425266
M4_Q3446,3345,-3042.6452192426555
M4_Q3446,3346,-2655.543414041184
M4_Q3446,1194,-2552.0865432361957
M4_Q3446,458,-3971.792486907701
M4_Q3446,3347,-2654.4875821669134
M4_Q3446,3348,-2654.642110524211
M4_Q3446,555,-2533.247233603586
M4_Q3446,3349,-2365.79138343694
M4_Q3446,3350,-2655.543414041184
M4_Q3446,2008,-2554.955978563517
M4_Q3446,3351,-2655.892879093966
M4_Q3446,2009,-2651.0543473111693
M4_Q3446,828,-3050.901505918213
M4_Q3446,67,-2655.8927920483106
M4_Q3446,55,-4313.758208255997
M4_Q3446,2846,-2773.1721898171054
M4_Q3446,3352,-2832.8485184901824
M4_Q3446,73,-2832.8484389072387
M4_Q3446,907,-2832.8484389072387
M4_Q3446,908,-2312.96589723728
M4_Q3446,31,-4343.33124709811
M4_Q3446,3,-4343.331144957492
M4_Q3446,24,-4343.331117825735
M4_Q3446,4,-4313.758829265501
M4_Q3446,86,-2519.085625009558
M4_Q3446,5,-2519.0856252109184
M4_Q3446,2122,-3135.0666577807
M4_Q3446,60,-2274.9642673855083
M4_Q3446,41,-4484.193278687371
M4_Q3446,203,-8833.105518612416
M4_Q3446,8,-6106.545228208801
M4_Q3446,3353,-2552.3231865436464
M4_Q3446,3354,-2551.7144774776048
M4_Q3446,3355,-2623.1354333904787
M4_Q3446,11,-38430.61113640972
M4_Q3446,26,-38430.61380944237
M4_Q3446,13,-38448.499100381196
M4_Q3446,14,-22273.436381423784
M4_Q3446,15,-14174.167349560254
M4_Q3446,21,-5875.244965392604
M4_Q3446,78,-3859.350134013416
M4_Q3446,22,-4781.659264150656
M4_Q3446,2226,-3125.5445330784614
M4_Q3483,33,-1003.8427485056267
M4_Q3483,3356,-478.4419081456344
M4_Q3483,3357,-474.8007551497082
M4_Q3483,3358,-475.4736721941272
M4_Q3483,3359,-475.61326137821703
M4_Q3483,3360,-475.9582242372644
M4_Q3483,3361,-475.89774824802686
M4_Q3483,917,-402.71983297053526
M4_Q3483,125,-478.5709696484474
M4_Q3483,167,-478.11696356218454
M4_Q3483,0,-401.26855938814407
M4_Q3483,945,-475.2433945354835
M4_Q3483,3362,-478.4263226002493
M4_Q3483,3363,-477.1149495135764
M4_Q3483,126,-478.2471392957388
M4_Q3483,2548,-477.1432720662818
M4_Q3483,98,-402.62461576659945
M4_Q3483,507,-477.12420319431357
M4_Q3483,3364,-842.7018727221849
M4_Q3483,3365,-829.8221008077808
M4_Q3483,50,-853.0205650952986
M4_Q3483,489,-856.4926336148555
M4_Q3483,23,-850.9953624369742
M4_Q3483,3366,-918.335551058033
M4_Q3483,4,-1084.651290414842
M4_Q3483,3367,-917.943171859942
M4_Q3483,52,-1004.6063432951013
M4_Q3483,41,-829.8267667086683
M4_Q3483,8,-950.3475159082291
M4_Q3483,25,-1011.4339766804618
M4_Q3483,181,-974.4079840002865
M4_Q3483,9,-974.4106911842528
M4_Q3483,11,-1370.6938695143845
M4_Q3483,12,-900.7762870161633
M4_Q3483,240,-1371.4353958038503
M4_Q3483,13,-1371.4243972400318
M4_Q3483,14,-1107.7659726193106
M4_Q3483,3368,-829.7641716700308
M4_Q3483,3369,-829.7664992727872
M4_Q3483,17,-974.4109323107378
M4_Q3483,18,-967.4208129947909
M4_Q3483,22,-1086.3867819306015
M4_Q3483,592,-1028.8352489803622
M4_Q3534,28,-9020.67144082458
M4_Q3534,449,-3939.0838688944154
M4_Q3534,31,-7883.67681098276
M4_Q3534,4,-7872.755633108519
M4_Q3534,5,-7223.113981254394
M4_Q3534,8,-7309.421143229593
M4_Q3534,3370,-3992.8941844200167
M4_Q3534,43,-3986.515312026175
M4_Q3534,342,-3970.700391591937
M4_Q3534,1956,-3817.866866131934
M4_Q3534,3371,-3914.527566958657
M4_Q3534,3372,-3991.9926322890883
M4_Q3534,3373,-4520.417277036814
M4_Q3534,3374,-4699.70846403006
M4_Q3534,352,-5882.800109009477
M4_Q3534,56,-3816.158937088769
M4_Q3534,11,-6611.136679500269
M4_Q3534,77,-7095.163631897972
M4_Q3534,3375,-4685.429811094182
M4_Q3534,26,-6611.137496785869
M4_Q3534,13,-6266.08254997318
M4_Q3534,14,-7095.163645576852
M4_Q3534,15,-5670.05100813051
M4_Q3534,105,-5858.5547912160955
M4_Q3534,18,-8707.909188301275
M4_Q3604,24,-345.26961817105683
M4_Q3604,4,-311.73146362388894
M4_Q3604,8,-144.02029179297548
M4_Q3604,61,-172.88872395159726
M4_Q3604,108,-144.3553747236216
M4_Q3604,498,-138.16015057174727
M4_Q3604,9,-172.88859824763236
M4_Q3604,219,-144.23734190435243
M4_Q3604,3376,-147.25853156403875
M4_Q3604,3377,-140.34735696344748
M4_Q3604,38,-169.55208605463514
M4_Q3604,26,-362.9945019432834
M4_Q3604,14,-199.06072336362635
M4_Q3604,15,-305.4227388142666
M4_Q3604,111,-320.60354321484294
M4_Q3604,585,-146.10623858465112
M4_Q3604,228,-147.5467188537273
M4_Q3604,18,-172.8886315892963
M4_Q3604,3378,-149.6427367269229
M4_Q3604,3379,-149.67952485795487
M4_Q3604,162,-154.4258441734274
M4_Q3604,3380,-153.3990372993439
M4_Q3604,3381,-153.5038064015653
M4_Q3604,3382,-146.8485568909549
M4_Q3604,3383,-146.7112508618072
M4_Q3604,534,-146.5893005704968
M4_Q3604,19,-180.87958753388216
M4_Q3604,71,-180.87922738712257
M4_Q3604,166,-122.20594541785238
M4_Q3604,22,-153.1450030302408
M4_Q3604,37,-5776.814554144835
M4_Q3606,1365,-714.9726320180107
M4_Q3606,3384,-350.5643585341415
M4_Q3606,1759,-347.59378060879885
M4_Q3606,525,-360.0282558221654
M4_Q3606,123,-356.7352692409065
M4_Q3606,3385,-370.99719565028636
M4_Q3606,58,-352.54694696939595
M4_Q3606,3386,-318.66513177947155
M4_Q3606,3387,-372.03097958738573
M4_Q3606,145,-373.5958914771906
M4_Q3606,293,-350.8796831829159
M4_Q3606,147,-356.64626811427746
M4_Q3606,167,-356.8012466103243
M4_Q3606,0,-351.4512038260406
M4_Q3606,3388,-436.2300508708106
M4_Q3606,296,-354.04112059774144
M4_Q3606,98,-373.5843909514045
M4_Q3606,168,-350.4048338757057
M4_Q3606,2681,-349.0881189964632
M4_Q3606,277,-272.06660203480607
M4_Q3606,66,-683.3967893218296
M4_Q3606,250,-683.4418371635329
M4_Q3606,1329,-556.1842537526919
M4_Q3606,3389,-397.19435188016314
M4_Q3606,24,-814.3141186557192
M4_Q3606,4,-590.4419097771789
M4_Q3606,35,-314.8597889152395
M4_Q3606,45,-484.74949361895784
M4_Q3606,7,-511.41288892265374
M4_Q3606,8,-330.7816084766079
M4_Q3606,349,-542.0091537372749
M4_Q3606,25,-330.79710510580634
M4_Q3606,181,-393.33604600856165
M4_Q3606,217,-484.74960960565204
M4_Q3606,9,-484.74753200570785
M4_Q3606,3390,-385.1055078467678
M4_Q3606,737,-330.06654731899613
M4_Q3606,161,-335.54184933121417
M4_Q3606,2734,-330.783051152571
M4_Q3606,26,-1599.741582517162
M4_Q3606,14,-1113.5360445083568
M4_Q3606,3391,-352.5500931795977
M4_Q3606,3392,-356.8623756264324
M4_Q3606,3393,-345.6378709553848
M4_Q3606,3394,-347.224712642743
M4_Q3606,3395,-393.33638765845876
M4_Q3606,17,-330.7803069468408
M4_Q3606,18,-330.7830533747227
M4_Q3606,637,-424.0428688959568
M4_Q3606,234,-343.14106129920447
M4_Q3606,166,-338.14501903854483
M4_Q3606,479,-546.0952058712045
M4_Q3606,22,-527.041862568292
M4_Q3606,37,-491.7646290729824
M4_Q363,28,-883.6054351682351
M4_Q363,3396,-450.4859875734205
M4_Q363,3397,-448.63094540160483
M4_Q363,3398,-345.68825051429815
M4_Q363,897,-441.7642462557688
M4_Q363,900,-448.63094540160483
M4_Q363,3399,-462.021338985103
M4_Q363,3400,-441.7642462557688
M4_Q363,3401,-370.83555442495583
M4_Q363,3402,-462.021338985103
M4_Q363,3403,-441.7642462557688
M4_Q363,3404,-422.2472721977745
M4_Q363,3405,-441.7642462557688
M4_Q363,3406,-362.7769573079361
M4_Q363,3407,-438.5845489337178
M4_Q363,3408,-441.7642462557688
M4_Q363,564,-438.5845489337178
M4_Q363,58,-581.1980045561402
M4_Q363,1479,-531.1814503009814
M4_Q363,167,-743.1665499615198
M4_Q363,0,-417.5235522232476
M4_Q363,1081,-420.6572610213688
M4_Q363,112,-448.37983618802485
M4_Q363,908,-555.8570673283812
M4_Q363,24,-944.5980738386869
M4_Q363,4,-982.5584305544897
M4_Q363,3409,-475.5998843565881
M4_Q363,3410,-502.04394727951853
M4_Q363,203,-753.987064372618
M4_Q363,8,-393.31331398334345
M4_Q363,2024,-490.70656965237384
M4_Q363,25,-393.3135925409018
M4_Q363,3411,-424.82733624968154
M4_Q363,3412,-495.2708223790293
M4_Q363,3413,-479.8135054372688
M4_Q363,12,-1082.7837503500061
M4_Q363,240,-952.2028107629782
M4_Q363,26,-897.7829659043861
M4_Q363,13,-974.7222881253689
M4_Q363,14,-908.8483734629415
M4_Q363,15,-2501.6726617543204
M4_Q363,3414,-453.7502066115232
M4_Q363,3415,-437.84265153134635
M4_Q363,3416,-509.0772289152207
M4_Q363,3417,-499.04057951232784
M4_Q363,107,-457.01730207111535
M4_Q363,3418,-491.760612493518
M4_Q363,3419,-468.9008572063916
M4_Q363,3420,-457.47547416425016
M4_Q363,3421,-452.7824049695394
M4_Q363,3422,-491.7258509576246
M4_Q363,3423,-438.152299434797
M4_Q363,17,-393.3137568095207
M4_Q363,18,-393.3128092159947
M4_Q363,2289,-509.0742823989442
M4_Q363,761,-1094.5727765864556
M4_Q363,3424,-451.55121525691857
M4_Q363,3425,-457.4111935665764
M4_Q363,3426,-472.1348456744111
M4_Q363,2423,-487.1337726949344
M4_Q363,120,-632.7330038529572
M4_Q363,37,-632.2595510424329
M4_Q3680,536,-78.64379783298321
M4_Q3680,33,-77.91991087680475
M4_Q3680,3427,-71.59885426939344
M4_Q3680,246,-81.49066661478956
M4_Q3680,3428,-196.49824703735914
M4_Q3680,23,-196.49834140321505
M4_Q3680,29,-949.9671444160427
M4_Q3680,24,-1053.3602049784497
M4_Q3680,4,-1010.3161291178902
M4_Q3680,3429,-298.3203245825329
M4_Q3680,52,-72.12541080593729
M4_Q3680,35,-96.95154810179505
M4_Q3680,7,-168.59479311440916
M4_Q3680,8,-97.10041940697572
M4_Q3680,330,-110.44883122299882
M4_Q3680,25,-97.09757213223523
M4_Q3680,108,-97.08275491761918
M4_Q3680,625,-80.39098242740654
M4_Q3680,858,-80.84123399414224
M4_Q3680,13,-745.3040940222712
M4_Q3680,14,-692.0041924172525
M4_Q3680,15,-581.7373718080821
M4_Q3680,796,-96.81915870354212
M4_Q3680,474,-80.65964340081347
M4_Q3680,1046,-79.66344272765257
M4_Q3680,2516,-81.49232730959291
M4_Q3680,3295,-81.49258315545238
M4_Q3680,17,-97.10472183253007
M4_Q3680,18,-110.4357865201734
M4_Q3680,300,-113.14644851299185
M4_Q3680,534,-86.74428504321509
M4_Q3680,19,-123.84599800503561
M4_Q3680,234,-107.67381529190926
M4_Q3680,166,-96.37386600632595
M4_Q3680,32,-96.30485544262739
M4_Q3680,22,-123.87388477357095
M4_Q3701,23,-618.2581195286236
M4_Q3701,40,-179.20375941513385
M4_Q3701,3430,-151.26560854050982
M4_Q3701,31,-140.31080059407012
M4_Q3701,3,-140.31223113825854
M4_Q3701,4,-88.55765841011673
M4_Q3701,369,-137.76427064866323
M4_Q3701,85,-142.1056554948996
M4_Q3701,86,-138.04154624385674
M4_Q3701,5,-87.53255094744145
M4_Q3701,60,-112.66720594914797
M4_Q3701,3431,-134.00718111909723
M4_Q3701,44,-754.5163141030565
M4_Q3701,8,-149.75446990434284
M4_Q3701,62,-803.5379322102575
M4_Q3701,13,-365.3879823441912
M4_Q3701,14,-346.040380456483
M4_Q3701,15,-357.652178857769
M4_Q3701,27,-6.313951958993197e+17
M4_Q3701,3432,-136.20712126354815
M4_Q3701,3433,-136.24288159653574
M4_Q3701,3434,-137.79830052918285
M4_Q3701,3435,-134.01322330450822
M4_Q3701,3436,-134.0293619524442
M4_Q3701,3437,-134.00718111909723
M4_Q3701,1784,-136.20712126354815
M4_Q3701,324,-140.3120699065664
M4_Q3701,92,-138.0428326796294
M4_Q3701,18,-153.56235272772474
M4_Q3701,1443,-138.0438347978185
M4_Q3701,97,-138.04423421566412
M4_Q3701,22,-153.7006476051986
M4_Q3750,898,-164.19188633312947
M4_Q3750,293,-118.65263823068
M4_Q3750,147,-116.78685603769702
M4_Q3750,0,-213.81923972813945
M4_Q3750,98,-120.72161673581927
M4_Q3750,277,-114.10696895308602
M4_Q3750,66,-212.5326177737005
M4_Q3750,31,-330.471911213699
M4_Q3750,3,-330.4765117846685
M4_Q3750,59,-330.47717091169983
M4_Q3750,4,-331.7775386887251
M4_Q3750,5,-305.24204222075906
M4_Q3750,41,-212.53258910477552
M4_Q3750,35,-157.51457877917858
M4_Q3750,8,-157.47991350265013
M4_Q3750,61,-220.94463055079018
M4_Q3750,181,-157.47963783045932
M4_Q3750,953,-212.53258910477552
M4_Q3750,76,-341.742006402954
M4_Q3750,69,-212.50116138446296
M4_Q3750,11,-754.6099128098062
M4_Q3750,63,-356.7357153698212
M4_Q3750,26,-754.5898548243275
M4_Q3750,14,-356.5335508884652
M4_Q3750,253,-223.30671539554123
M4_Q3750,357,-157.83398705984618
M4_Q3750,414,-157.47923265823857
M4_Q3750,17,-157.47963802070026
M4_Q3750,18,-157.47799431311654
M4_Q3750,3048,-126.54283593981664
M4_Q3750,3438,-197.07374633183386
M4_Q3750,3439,-199.89804405991114
M4_Q3750,22,-254.22837973986734
M4_Q3855,0,-753.203932587689
M4_Q3855,31,-1105.6241174008217
M4_Q3855,1323,-1096.857919864695
M4_Q3855,3440,-1084.695352691075
M4_Q3855,1324,-1096.848464839749
M4_Q3855,3441,-1137.168565974016
M4_Q3855,4,-1102.5103446141914
M4_Q3855,3442,-1102.5103567008775
M4_Q3855,266,-1084.695352691075
M4_Q3855,214,-1029.3594325230977
M4_Q3855,5,-1205.1505331768494
M4_Q3855,179,-907.3157511952004
M4_Q3855,3443,-1010.095784104818
M4_Q3855,1124,-774.5965045283332
M4_Q3855,7,-901.0103143776852
M4_Q3855,3444,-807.2223254190309
M4_Q3855,3445,-840.6759168845632
M4_Q3855,267,-965.0204299339754
M4_Q3855,372,-964.990841003237
M4_Q3855,8,-1154.9531665453953
M4_Q3855,75,-4.205595580706695e+17
M4_Q3855,3446,-1088.1383965447833
M4_Q3855,3447,-962.0929188898266
M4_Q3855,72,-1005.1019459599605
M4_Q3855,437,-965.0281445875025
M4_Q3855,3448,-1011.8817979967553
M4_Q3855,3449,-1024.2019992097028
M4_Q3855,1382,-1160.9701073638412
M4_Q3855,11,-965.0204299339754
M4_Q3855,13,-965.0284837154977
M4_Q3855,14,-1005.0967341944219
M4_Q3855,3450,-981.4917066721441
M4_Q3855,271,-1017.3023527875785
M4_Q3855,27,-8.903106325703004e+17
M4_Q3855,3451,-1027.1376811907737
M4_Q3855,3452,-965.0283906850824
M4_Q3855,3453,-1016.8814018495896
M4_Q3855,441,-965.0066273705916
M4_Q3855,18,-1268.4689047893626
M4_Q3855,375,-1016.8813734158684
M4_Q3855,3120,-1113.6419004488364
M4_Q3855,21,-1274.129484774303
M4_Q3855,1273,-1123.3054086931459
M4_Q3855,479,-1150.990624294161
M4_Q3938,40,-248.22616503451505
M4_Q3938,304,-271.49779722326474
M4_Q3938,3454,-254.5092260916213
M4_Q3938,31,-309.49115936577164
M4_Q3938,3,-309.4912554765821
M4_Q3938,4,-299.87742405121594
M4_Q3938,5,-309.0929460695335
M4_Q3938,44,-360.69283432465545
M4_Q3938,35,-270.93285653931906
M4_Q3938,45,-271.1139375134694
M4_Q3938,8,-270.97331963204175
M4_Q3938,42,-305.57539010415627
M4_Q3938,75,-4.681041764565095e+16
M4_Q3938,25,-271.4951414787881
M4_Q3938,181,-271.4988865225782
M4_Q3938,614,-271.48086258820587
M4_Q3938,615,-260.373220222542
M4_Q3938,14,-306.19787180123166
M4_Q3938,15,-322.01074468044595
M4_Q3938,17,-271.49888653661725
M4_Q3938,18,-265.8476433234578
M4_Q3938,1669,-271.4950641927106
M4_Q3938,430,-266.5699456440664
M4_Q3938,20,-278.4350144420294
M4_Q3938,21,-251.85043048875082
M4_Q3938,166,-258.0478033714123
M4_Q3938,143,-309.13101950515505
M4_Q3938,22,-309.13623031765883
M4_Q3938,37,-2012.6690689839497
M4_Q3938,46,-289.2339646889937
M4_Q4102,3455,-418.19460272852217
M4_Q4102,3456,-418.19460272852206
M4_Q4102,169,-426.71249442166436
M4_Q4102,55,-575.5978183668586
M4_Q4102,3,-583.5306617838089
M4_Q4102,4,-504.62633090797107
M4_Q4102,5,-567.6044637047593
M4_Q4102,35,-401.52084520815333
M4_Q4102,45,-415.65491790211155
M4_Q4102,7,-525.852463235666
M4_Q4102,8,-415.6526575814084
M4_Q4102,42,-1121.8892523926431
M4_Q4102,1694,-415.65490908008616
M4_Q4102,114,-454.70017644109674
M4_Q4102,364,-418.3598757306104
M4_Q4102,108,-415.65484832234387
M4_Q4102,1386,-418.1946106255552
M4_Q4102,1445,-421.9631947841151
M4_Q4102,217,-415.65459561433426
M4_Q4102,152,-418.1947135172945
M4_Q4102,184,-415.97980180070596
M4_Q4102,9,-415.9799702468563
M4_Q4102,3457,-416.21431366061506
M4_Q4102,185,-418.1947136281783
M4_Q4102,10,-415.9831466763115
M4_Q4102,223,-418.1946589875756
M4_Q4102,53,-563.5316901260647
M4_Q4102,160,-415.6546129036462
M4_Q4102,2523,-415.65461290564946
M4_Q4102,3458,-415.6549090759213
M4_Q4102,1362,-425.89127511167635
M4_Q4102,161,-421.2834244344397
M4_Q4102,689,-402.8808011347612
M4_Q4102,11,-670.7304719527015
M4_Q4102,14,-676.1383009859792
M4_Q4102,357,-405.7132764644868
M4_Q4102,17,-415.6548510324776
M4_Q4102,18,-415.65484820513103
M4_Q4102,2892,-443.5383706091105
M4_Q4102,244,-443.538360835536
M4_Q4102,300,-422.866672333788
M4_Q4102,19,-418.19432306007064
M4_Q4102,1450,-410.410046238809
M4_Q4102,71,-418.1946106257669
M4_Q4102,21,-477.15729737880406
M4_Q4102,234,-415.9791499393073
M4_Q4102,166,-415.97915892091424
M4_Q4102,143,-422.3168246856713
M4_Q4102,360,-443.54013282789566
M4_Q4102,22,-418.19468492298193
M4_Q4102,46,-438.1709076884825
M4_Q4308,40,-357.7299159970127
M4_Q4308,169,-339.30050285565085
M4_Q4308,170,-359.3866003358432
M4_Q4308,31,-376.7400713166251
M4_Q4308,3,-376.737740935203
M4_Q4308,24,-376.7395464809674
M4_Q4308,4,-380.46555693350075
M4_Q4308,5,-368.4093412065633
M4_Q4308,52,-1109.4463511346896
M4_Q4308,45,-366.919329548072
M4_Q4308,388,-376.7400713166251
M4_Q4308,8,-359.60840458912
M4_Q4308,3148,-355.4848480385768
M4_Q4308,115,-353.30404938151133
M4_Q4308,48,-361.57193974046686
M4_Q4308,1841,-362.6142749934716
M4_Q4308,3459,-359.3845842398361
M4_Q4308,2903,-359.38532796799774
M4_Q4308,14,-515.1773028550687
M4_Q4308,15,-520.4824003417064
M4_Q4308,16,-3.6236879327032224e+17
M4_Q4308,1222,-355.48408627856526
M4_Q4308,1940,-356.6380341994721
M4_Q4308,116,-348.673738016688
M4_Q4308,18,-366.91777511052845
M4_Q4308,19,-359.3836159047174
M4_Q4308,71,-359.38467924847333
M4_Q4308,559,-370.3228507542338
M4_Q4308,143,-359.8999367616819
M4_Q4308,144,-359.38474530733
M4_Q4308,479,-335.19143547989796
M4_Q4308,22,-359.3848508966615
M4_Q4308,628,-348.6516931476779
M4_Q4308,3460,-356.6381315220046
M4_Q4308,310,-379.8185310603763
M4_Q4308,99,-380.4038593364141
